quarter,quarter_label,quarter_end_date,geography_type,geography_code,geography_name,remoteness,support_class,support_type,support_type_group,atlas_service_type_filter,payments,local_support_share,payment_growth_rate,payments_per_funded_plan,payments_per_1000_population,national_support_share,remoteness_support_share,support_location_quotient,remoteness_support_location_quotient,national_benchmark,remoteness_benchmark,support_payment_gap_from_national_benchmark,support_payment_gap_from_remoteness_benchmark,support_share_gap_from_national,support_share_gap_from_remoteness,support_lq_gap_from_remoteness,projected_next_quarter_payments,projected_next_quarter_payment_change,support_undersupply_score,support_growth_score,support_payment_scale_score,support_payment_intensity_score,support_business_opportunity_score,support_advocacy_opportunity_score,service_type_opportunity_score,service_type_opportunity_rank,service_type_opportunity_segment,business_opportunity_score,advocacy_opportunity_score,underfunded_advocacy_score,underserviced_provider_score,funded_plans_per_1000_delta_from_national_mean,funded_plans_per_1000_delta_from_national_median,mean_plan_utilisation_delta_from_national_median,provider_saturation_delta_from_national_mean,provider_saturation_delta_from_national_median,active_provider_rate_delta_from_national_mean,active_provider_rate_delta_from_national_median,atlas_default_metric_value,atlas_default_metric_label,atlas_metric_interpretation,atlas_utilisation_median_band,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,area_total_payments,funded_plan_count,population_count,reliability_flag
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Core,Shared Accommodation Supports,Shared Accommodation Supports,Shared Accommodation Supports,439009000.0,0.3329798812977605,0.030685145055982188,21885.886634428436,852525.774296972,0.2630830980744516,0.24974477034783474,1.2656832906974826,1.333280696264427,0.2630830980744516,0.24974477034783474,-92153666.4211911,-109739251.15415597,-0.06989678322330889,-0.08323511094992578,0.0,452480054.8458817,13471054.8458817,0.24791666666666667,0.5614583333333333,0.9927083333333333,0.990625,0.6484166666666666,0.2730902777777778,0.4607534722222222,79.0,local specialisation,0.44937499999999997,0.2392361111111111,0.24583333333333332,0.359375,13.681770978449524,12.023642388836805,0.030000000000000027,,,,,0.2760416666666667,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,9257.0,11.0,11.0,48.0,1318425000.0,20059.0,514951.0,suppression_present
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Core,Shared Accommodation Supports,Shared Accommodation Supports,Shared Accommodation Supports,443941000.0,0.3278078554381985,0.011234393827916911,21491.068402962675,862103.384593874,0.2610050483095561,0.24848067531569495,1.2559445020749682,1.319248891374423,0.2610050483095561,0.24848067531569495,-90469171.21572083,-107430578.87886316,-0.0668028071286424,-0.07932718012250356,0.0,448928408.03035927,4987408.030359268,0.25052083333333336,0.2916666666666667,0.9927083333333333,0.9895833333333334,0.5966458333333333,0.2766927083333333,0.4366692708333333,79.0,local specialisation,0.45875000000000005,0.25,0.24375,0.3625,13.960942304153665,12.343889041246701,0.030000000000000027,,,,,0.2791666666666666,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,9011.0,8.0,8.0,43.0,1354272000.0,20657.0,514951.0,suppression_present
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Core,Shared Accommodation Supports,Shared Accommodation Supports,Shared Accommodation Supports,450314000.0,0.3242984374673677,0.01435551120531775,21220.206399321425,874479.3193915538,0.2598121062203766,0.2476737244022709,1.2482037199309444,1.3093776429050794,0.2598121062203766,0.2476737244022709,-89544365.35661566,-106399467.44321907,-0.0644863312469911,-0.0766247130650968,0.0,456778487.67291147,6464487.672911465,0.24739583333333334,0.37083333333333335,0.9927083333333333,0.9895833333333334,0.6252291666666666,0.33025173611111114,0.4777404513888889,65.0,local specialisation,0.525625,0.3309027777777778,0.23958333333333334,0.503125,14.251982922910951,12.416897385231788,0.030000000000000027,,,,,0.4197916666666666,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,8605.0,7.0,7.0,41.0,1388579000.0,21221.0,514951.0,suppression_present
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Core,Shared Accommodation Supports,Shared Accommodation Supports,Shared Accommodation Supports,450778000.0,0.3175186132183786,0.0010303921263830063,20857.764205071257,875380.3759969395,0.2571718329884876,0.24536754070460498,1.2346554812345738,1.2940530451036123,0.2571718329884876,0.24536754070460498,-85673720.42457402,-102432156.13707936,-0.060346780229890984,-0.07215107251377362,0.0,451242478.10194665,464478.10194665194,0.24947916666666667,0.23333333333333334,0.9927083333333333,0.9895833333333334,0.6002708333333333,0.32504340277777777,0.46265711805555554,76.0,local specialisation,0.53625,0.3298611111111111,0.24583333333333332,0.475,14.561721425039817,12.51637665232084,0.030000000000000027,,,,,0.3916666666666666,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,8055.0,5.0,5.0,39.0,1419690000.0,21612.0,514951.0,suppression_present
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Core,Shared Accommodation Supports,Shared Accommodation Supports,Shared Accommodation Supports,464488000.0,0.3128587949943994,0.03041408409460966,21017.556561085974,902004.2683672815,0.2520939599849844,0.24088412611941437,1.2410404240269555,1.2987937396892013,0.2520939599849844,0.24088412611941437,-90214937.65057302,-106857695.96792859,-0.060764835009414986,-0.07197466887498502,0.0,478614977.09293705,14126977.092937052,0.24531249999999996,0.5802083333333333,0.9927083333333333,0.990625,0.6634791666666666,0.3148003472222222,0.48913975694444445,63.0,local specialisation,0.5085416666666667,0.30868055555555557,0.24583333333333335,0.459375,15.138306386591221,13.015541178096662,0.030000000000000027,,,,,0.3802083333333333,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,7939.0,6.0,6.0,40.0,1484657000.0,22100.0,514951.0,suppression_present
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Core,Shared Accommodation Supports,Shared Accommodation Supports,Shared Accommodation Supports,469305000.0,0.3079942457601201,0.010370558550490072,20910.04277312422,911358.5564451762,0.2481718285804085,0.23713072005025299,1.2410524092194812,1.2988373910172821,0.2481718285804085,0.23713072005025299,-91154168.88791686,-107978013.84630722,-0.05982241717971157,-0.07086352570986709,0.0,474171954.9805378,4866954.980537772,0.24635416666666668,0.36041666666666666,0.9927083333333333,0.990625,0.6149791666666667,0.2747829861111111,0.44488107638888896,78.0,local specialisation,0.48479166666666673,0.2559027777777778,0.24375,0.353125,15.331514774087587,13.378773911339831,0.040000000000000036,,,,,0.27395833333333336,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,7867.0,6.0,6.0,41.0,1523746000.0,22444.0,514951.0,suppression_present
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,29769000.0,0.0245920328058989,,1541.476801988401,57809.38380544945,0.0269458835862946,0.026368917791777798,0.9126452553371479,0.9326144136854583,0.0269458835862946,0.026368917791777798,2849369.3235798217,2150944.15179611,0.0023538507803957005,0.0017768849858788988,0.06738558631454172,29769000.0,0.0,0.6555555555555556,0.5005208333333333,0.6885416666666667,0.4166666666666667,0.5513402777777777,0.49826388888888895,0.5248020833333333,14.0,monitor,0.49541666666666667,0.3687500000000001,0.40416666666666673,0.5645833333333333,13.382088013677933,11.697166452922215,0.040000000000000036,9.060507044352164,11.282540914764619,-26.09193344146719,-31.08543177274491,0.33194444444444443,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,8981.0,2.0,2.0,15.0,1210514000.0,19312.0,514951.0,suppression_present
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,31183000.0,0.0243247375474473,0.0474990762202292,1578.5663663055584,60555.276133068975,0.0264157564971043,0.025775668975732736,0.9208419811908011,0.9437092620311248,0.0264157564971043,0.025775668975732736,2680573.378436871,1860015.7407646775,0.0020910189496570024,0.0014509314282854374,0.05629073796887518,32664163.693775408,1481163.693775408,0.6333333333333333,0.71875,0.69375,0.4326923076923077,0.5867179487179487,0.3723958333333333,0.47955689102564103,31.0,growth market,0.45506410256410257,0.24583333333333332,0.25416666666666665,0.35624999999999996,13.674168583710802,11.767669581669324,0.050000000000000044,,,,,0.2770833333333333,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,9520.0,2.0,2.0,15.0,1281946000.0,19754.0,514951.0,suppression_present
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,32375000.0,0.0245558147031495,0.038225956450630205,1613.988733236951,62870.05948138755,0.026095973727231,0.025425098786483528,0.9409809712341045,0.9658100017374895,0.026095973727231,0.025425098786483528,2030584.1613245308,1146085.8675695434,0.0015401590240815,0.0008692840833340286,0.03418999826251046,33612565.34008915,1237565.3400891498,0.5909722222222222,0.65625,0.6979166666666666,0.4479166666666667,0.568486111111111,0.35885416666666664,0.46367013888888886,43.0,monitor,0.44937499999999997,0.2392361111111111,0.24583333333333332,0.359375,13.681770978449524,12.023642388836805,0.030000000000000027,,,,,0.2760416666666667,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,10011.0,2.0,2.0,15.0,1318425000.0,20059.0,514951.0,suppression_present
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,33569000.0,0.0247874872994494,0.03688030888030891,1625.0665633925546,65188.72669438452,0.0257573383378351,0.025087627816843493,0.9623466126171476,0.9880363133738542,0.0257573383378351,0.025087627816843493,1313442.1054566205,406471.8987722695,0.0009698510383857016,0.00030014051739409367,0.011963686626145775,34807035.08880309,1238035.0888030902,0.5368055555555555,0.65,0.703125,0.45625,0.5609861111111111,0.3482638888888889,0.45462499999999995,44.0,monitor,0.45875000000000005,0.25,0.24375,0.3625,13.960942304153665,12.343889041246701,0.030000000000000027,,,,,0.2791666666666666,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,10560.0,2.0,2.0,15.0,1354272000.0,20657.0,514951.0,suppression_present
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,34889000.0,0.0251256860430699,0.039321993505913255,1644.078978370482,67752.07738211985,0.0257783311035271,0.02505001188013384,0.9746824161022626,1.0030209232354126,0.0257783311035271,0.02505001188013384,906249.2254045606,-105079.55349563062,0.000652645060457202,-7.567416293605828e-05,0.0,36260905.03142781,1371905.031427808,0.24739583333333334,0.7354166666666667,0.70625,0.459375,0.5348124999999999,0.33025173611111114,0.4325321180555555,60.0,growth market,0.525625,0.3309027777777778,0.23958333333333334,0.503125,14.251982922910951,12.416897385231788,0.030000000000000027,,,,,0.4197916666666666,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,11149.0,2.0,2.0,15.0,1388579000.0,21221.0,514951.0,suppression_present
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,35978000.0,0.0253421521599785,0.031213276390839484,1664.7233018693319,69866.8416995015,0.0257409570284637,0.025001787605434606,0.9845069914050122,1.0136136087513161,0.0257409570284637,0.025001787605434606,566179.2837396264,-483212.15444054455,0.00039880486848519955,-0.0003403645545438927,0.0,37100991.25798962,1122991.2579896227,0.24947916666666667,0.6041666666666666,0.709375,0.45625,0.5111041666666666,0.32504340277777777,0.4180737847222222,70.0,monitor,0.53625,0.3298611111111111,0.24583333333333332,0.475,14.561721425039817,12.51637665232084,0.030000000000000027,,,,,0.3916666666666666,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,11641.0,2.0,2.0,15.0,1419690000.0,21612.0,514951.0,suppression_present
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Northern Adelaide,Northern Adelaide,Major Cities of Australia,Capacity Building,Support Coordination,Support Coordination,Support Coordination,37370000.0,0.025170797025845,0.03869031074545548,1690.9502262443439,72570.01151565877,0.0253284772940019,0.024487888251087685,0.993774585565227,1.0278876139810456,0.0253284772940019,0.024487888251087685,234101.11388097703,-1013885.2928049117,0.00015768026815689978,-0.0006829087747573168,0.0,38815856.91255767,1445856.912557669,0.24531249999999996,0.6479166666666667,0.6989583333333333,0.4270833333333333,0.5055625000000001,0.3148003472222222,0.4101814236111112,66.0,monitor,0.5085416666666667,0.30868055555555557,0.24583333333333335,0.459375,15.138306386591221,13.015541178096662,0.030000000000000027,,,,,0.3802083333333333,Benchmark opportunity index,"Atlas benchmark fields compare each service area with the national service-area median for the same quarter. The map colour uses utilisation delta from the national median, where higher utilisation is greener and lower utilisation is redder.",Above national median,12157.0,2.0,2.0,16.0,1484657000.0,22100.0,514951.0,suppression_present
