quarter,quarter_label,quarter_end_date,geography_type,geography_code,geography_name,state,remoteness,population_count,participant_count,funded_plan_count,participants_per_1000,funded_plans_per_1000,participant_growth_rate,funded_plan_growth_rate,mean_plan_funding,median_plan_funding,committed_supports,payment_amount,payments_per_funded_plan,payments_per_participant,payments_per_1000_population,funding_conversion_rate,unspent_committed_funding,unspent_funding_per_funded_plan,mean_plan_utilisation,benchmark_national_funded_plans_per_1000,benchmark_national_mean_plan_utilisation,benchmark_national_mean_plan_funding,benchmark_national_payments_per_funded_plan,benchmark_remoteness_funded_plans_per_1000,benchmark_remoteness_mean_plan_utilisation,benchmark_remoteness_mean_plan_funding,benchmark_remoteness_payments_per_funded_plan,funded_plans_per_1000_gap_from_national,mean_plan_utilisation_gap_from_national,mean_plan_funding_gap_from_national,payments_per_funded_plan_gap_from_national,funded_plans_per_1000_gap_from_remoteness,mean_plan_utilisation_gap_from_remoteness,mean_plan_funding_gap_from_remoteness,payments_per_funded_plan_gap_from_remoteness,active_provider_count,registered_provider_count,funded_plans_per_active_provider,participants_per_active_provider,active_providers_per_1000_funded_plans,provider_growth_rate,payment_growth_rate,plan_value_growth_rate,supply_response_gap,funding_conversion_gap,funded_plan_volume_score,funded_plan_density_score,payment_intensity_score,unspent_funding_score,utilisation_gap_score,funded_plan_coverage_gap_score,mean_plan_funding_gap_score,payment_intensity_gap_score,provider_load_score,growth_pressure_score,funding_conversion_gap_score,underfunded_advocacy_score,utilisation_barrier_score,underserviced_provider_score,business_opportunity_score,advocacy_opportunity_score,combined_opportunity_score,opportunity_rank,opportunity_segment,opportunity_reading_note,market_density_indicator_note,population_reference_year,population_method,reliability_flag
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,1011.0,1011.0,17.407324506275938,17.407324506275938,0.054223149113659996,0.054223149113659996,101000.0,40600.0,102111000.0,57100000.0,56478.73392680514,56478.733926805144,983143.6491675132,0.5591953854139123,45011000.0,44521.266073194856,0.65,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,26.741674362372237,0.7287384335959551,89029.82107355865,61786.02459318165,7.279438338440428,0.12730847312273127,-19972.631096456535,4020.2584066489508,9.334349856096296,0.0787384335959551,-11970.178926441353,5307.290666376517,,,,,,,0.06043160123314628,0.030612244897959107,,0.44080461458608766,0.07692307692307693,0.09090909090909091,0.47435897435897434,0.9625,0.95625,0.975,0.2625,0.6625,,0.50625,0.9375,0.6333333333333333,0.9520833333333334,0.73125,0.6394230769230769,0.7722222222222221,0.7058226495726495,2.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,1031.0,1031.0,17.751683052394153,17.751683052394153,0.01978239366963397,0.01978239366963397,105000.0,41600.0,108255000.0,60074000.0,58267.70126091174,58267.70126091174,1034349.7649752924,0.5549304881991594,48181000.0,46732.29873908826,0.68,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,27.315980747937253,0.7307607285309241,91044.45191984238,62759.91157672161,7.519766761037484,0.09846084182033792,-22560.6073955741,2896.778837537997,9.5642976955431,0.05076072853092413,-13955.54808015762,4492.210315809876,,,,,,,0.05208406304728541,0.03960396039603964,,0.44506951180084064,0.0875,0.08860759493670886,0.5,0.9625,0.9,0.9625,0.25625,0.6375,,0.50625,0.95,0.61875,0.9375,0.703125,0.6381249999999999,0.7531249999999999,0.6956249999999999,4.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,1055.0,1055.0,18.164913307736015,18.16491330773601,0.023278370514064006,0.023278370514064006,107000.0,41700.0,112885000.0,62771000.0,59498.578199052135,59498.578199052135,1080786.5149193339,0.5560614784958143,50114000.0,47501.421800947865,0.67,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,28.08981758060144,0.7175297333925275,91778.55924480688,62539.22003878777,7.988640718829171,0.0901002932313932,-24540.250579554195,1217.5623677874537,9.924904272865426,0.04752973339252747,-15221.440755193122,3040.641839735632,,,,,,,0.044894629956387044,0.01904761904761898,,0.44393852150418567,0.0875,0.08860759493670886,0.5125,0.95,0.85625,0.975,0.25,0.5625,,0.50625,0.925,0.5958333333333333,0.9104166666666668,0.6812499999999999,0.6283333333333333,0.7291666666666666,0.67875,4.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,1104.0,1104.0,19.00859174572565,19.00859174572565,0.04644549763033168,0.04644549763033168,106000.0,41400.0,117024000.0,68600000.0,62137.68115942029,62137.68115942029,1181149.8131854888,0.5862045392398141,48424000.0,43862.31884057971,0.65,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,28.799988448237272,0.6997169488821533,91472.6178809909,62312.67804644591,7.949171501387344,0.09652977329319969,-23507.052513706265,-2069.88711963049,9.791396702511625,0.04971694888215325,-14527.382119009097,174.9968870256198,,,,,,,0.09286135317264343,-0.009345794392523366,,0.4137954607601859,0.1,0.08860759493670886,0.6875,0.9375,0.88125,0.975,0.24375,0.45,,0.50625,0.9,0.55625,0.90625,0.69375,0.665,0.71875,0.691875,4.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,,1115.0,,19.19798894609067,,0.009963768115942129,109000.0,,121535000.0,71499000.0,64124.66367713005,,1231064.5844453245,0.588299666762661,50036000.0,44875.33632286995,0.66,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,29.255495455759704,0.6998867027124044,93888.60969645302,63068.60655553811,8.209331343518091,0.09060868592402985,-24567.549713856482,-3322.1886056441144,10.057506509669032,0.039886702712404375,-15111.390303546985,-1056.0571215919408,,,,,,,0.042259475218658915,0.028301886792452935,,0.411700333237339,0.1,0.08860759493670886,0.7,0.95,0.8375,0.975,0.25625,0.225,,0.50625,0.8875,0.48541666666666666,0.8916666666666666,0.671875,0.6627083333333333,0.6829861111111111,0.6728472222222222,6.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,,1158.0,,19.93835982024484,,0.0385650224215246,109000.0,,126222000.0,76695000.0,66230.56994818653,,1320528.9347268376,0.6076199077815277,49527000.0,42769.43005181347,0.65,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,29.615831690817068,0.7017884845529896,94950.29032401046,64775.29808075883,7.840038489338916,0.10142854327061429,-23848.614938246785,-4038.0712655096213,9.677471870572226,0.051788484552989615,-14049.709675989536,-1455.2718674276985,,,,,,,0.0726723450677631,0.0,,0.39238009221847225,0.0875,0.08860759493670886,0.7375,0.9375,0.875,0.975,0.25,0.21875,,0.50625,0.8875,0.48125,0.9,0.690625,0.670625,0.6906250000000002,0.680625,5.0,provider opportunity: under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Goldfields-Esperance,Goldfields-Esperance,WA,Very Remote Australia,58079.0,,1178.0,,20.282718366363056,,0.017271157167530138,111000.0,,130758000.0,80276000.0,68146.01018675721,,1382186.3324093046,0.6139280197005155,50482000.0,42853.989813242784,0.66,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,29.935474216268688,0.6915735929312197,94840.2069766932,65463.76811594203,7.970496280406877,0.07860294488134045,-25848.181121700836,-5436.582406373986,9.652755849905631,0.03157359293121971,-16159.793023306804,-2682.2420708151767,,,,,,,0.04669144011995563,0.0183486238532109,,0.38607198029948453,0.1,0.08860759493670886,0.775,0.925,0.775,0.975,0.24375,0.21875,,0.50625,0.8875,0.4791666666666667,0.8625000000000002,0.640625,0.6606250000000001,0.6607638888888889,0.6606944444444445,8.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Goulburn,Goulburn,VIC,Inner Regional Australia,186677.0,5285.0,5286.0,28.310932787649254,28.31628963396669,,,66000.0,28400.0,348876000.0,248045000.0,46924.895951570186,46933.774834437085,1328738.9448084126,0.7109832719934877,100831000.0,19075.104048429814,0.74,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,26.8899974718611,0.7630061336695022,76355.8163924701,56667.37290379991,-4.19578031314094,0.034810548394223984,13559.828814077438,13191.613986353732,-1.4262921621055895,0.023006133669502157,10355.816392470093,9742.476952229721,423.0,1352.0,12.49645390070922,12.494089834515366,80.02270147559591,,,,,0.28901672800651235,0.425,0.620253164556962,0.175,0.325,0.65,0.24375,0.8625,0.8125,0.3375,0.50625,0.65,0.6395833333333333,0.5416666666666666,0.4979166666666666,0.39291666666666664,0.5597222222222221,0.4763194444444444,47.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Goulburn,Goulburn,VIC,Inner Regional Australia,186677.0,5457.0,5458.0,29.232310354248245,29.237667200565685,0.03254493850520346,0.03253878168747626,69000.0,28900.0,376602000.0,263543000.0,48285.63576401612,48294.484148799704,1411759.3490360354,0.6997918226669003,113059000.0,20714.364235983878,0.74,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,27.71623599286424,0.7648604023741618,77994.1725121406,56947.80441429636,-4.550904355849319,0.03730847312273127,12027.368903543465,12213.356569437965,-1.521431207701447,0.024860402374161764,8994.172512140605,8662.16865028024,,,,,,,0.062480598278538135,0.045454545454545414,,0.3002081773330997,0.41025641025641024,0.6233766233766234,0.1794871794871795,0.3875,0.6875,0.26875,0.8125,0.7875,,0.50625,0.6625,0.6229166666666667,0.5791666666666666,0.596875,0.4306570512820513,0.5996527777777778,0.5151549145299146,35.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Goulburn,Goulburn,VIC,Inner Regional Australia,186677.0,5678.0,5678.0,30.4161733904016,30.4161733904016,0.04049844236760114,0.04030780505679732,69000.0,29000.0,391782000.0,278035000.0,48967.06586826348,48967.065868263475,1489390.765868318,0.7096676212791808,113747000.0,20032.934131736525,0.74,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,28.31985586047522,0.7685814728943384,79139.48388848934,57480.02092208034,-5.144723576969962,0.03846084182033792,13439.392604425899,12197.414230186252,-2.096317529926381,0.028581472894338447,10139.48388848934,8512.955053816855,,,,,,,0.05498912890875496,0.0,,0.2903323787208192,0.4375,0.6708860759493671,0.175,0.2125,0.7625,0.25625,0.85625,0.775,,0.50625,0.6125,0.6291666666666665,0.5291666666666667,0.6343749999999999,0.3977083333333333,0.5975694444444444,0.49763888888888885,37.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Goulburn,Goulburn,VIC,Inner Regional Australia,186677.0,5980.0,5980.0,32.033940978267275,32.033940978267275,0.053187742162733365,0.053187742162733365,69000.0,28000.0,412620000.0,289564000.0,48422.07357859532,48422.073578595315,1551149.8470620378,0.7017691822984828,123056000.0,20577.92642140468,0.73,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,29.378540729741957,0.749585874550338,79082.76206451863,56908.5598208139,-5.880386951702089,0.03010029323139321,13459.749420445805,12294.066988244267,-2.6554002485253214,0.01958587455033793,10082.762064518625,8486.486242218576,,,,,,,0.04146600248170196,0.0,,0.29823081770151716,0.45,0.7088607594936709,0.175,0.2375,0.6875,0.25625,0.8625,0.7875,,0.50625,0.625,0.6354166666666666,0.5166666666666667,0.596875,0.39520833333333333,0.5829861111111111,0.4890972222222222,41.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Goulburn,Goulburn,VIC,Inner Regional Australia,186677.0,6260.0,6260.0,33.53385794714935,33.53385794714935,0.04682274247491636,0.04682274247491636,68000.0,27100.0,425680000.0,291286000.0,46531.30990415336,46531.30990415336,1560374.3364206625,0.6842839691787258,134394000.0,21468.690095846647,0.71,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,30.345785307596167,0.7338446519006651,79096.43428753808,56188.57394969421,-6.576094700036357,0.036529773293199674,14492.947486293735,13536.484135636441,-3.188072639553184,0.02384465190066507,11096.434287538083,9657.264045540855,,,,,,,0.0059468718487105665,-0.01449275362318836,,0.3157160308212742,0.45,0.7341772151898734,0.125,0.2625,0.7,0.25625,0.9,0.8125,,0.50625,0.65,0.65625,0.5375,0.6031249999999999,0.39562499999999995,0.5989583333333334,0.4972916666666667,41.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Goulburn,Goulburn,VIC,Inner Regional Australia,186677.0,,6438.0,,34.48737659165296,,0.028434504792332227,70000.0,,450660000.0,302627000.0,47006.36843740292,,1621126.330506704,0.671519549105756,148033000.0,22993.63156259708,0.71,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,30.943280669707555,0.735953040708486,80949.4227901239,56650.43820079907,-7.0800563020441984,0.04060868592402983,14432.450286143518,13796.106634083015,-3.544095921945406,0.025953040708485985,10949.422790123906,9644.069763396154,,,,,,,0.03893424332099715,0.02941176470588225,,0.32848045089424405,0.45,0.7721518987341772,0.1375,0.3,0.73125,0.25625,0.8875,0.7875,,0.50625,0.675,0.6437499999999999,0.56875,0.6187499999999999,0.4149999999999999,0.6104166666666666,0.5127083333333333,34.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
