reporting_quarter,ndis_service_area,remoteness_category,population_2025_erp,funded_plans_per_1000_population_2025_erp,population_denominator_method,funded_plans_count,sdac_national_disability_per_1000_2022,funded_plans_per_1000_population_minus_sdac_national_per_1000,mean_plan_funding,median_plan_funding,mean_plan_utilisation,median_plan_utilisation,sdac_benchmark_use,sdac_benchmark_source,people_with_disability_count,people_with_disability_per_1000,funded_plans_per_1000,sdac_national_disability_rate_2022,historical_o2_total_active_participants,average_payments,median_payments,historical_o1_source_file,historical_o2_source_file,historical_q_source_file,historical_data_source,historical_measure_note
2022Q4,Eyre and Western,Very Remote Australia,58597.0,25.66684301244091,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1504.0,214.0,-188.33315698755908,71500.0,34800.0,62.14284427534872,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,25.66684301244091,0.214,1504.0,46600.0,15900.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Far North (SA),Very Remote Australia,24414.0,21.34021463094945,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",521.0,214.0,-192.65978536905052,76900.0,39200.0,63.64436461283723,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,21.34021463094945,0.214,521.0,46800.0,15800.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Far West,Remote Australia,29514.0,27.81730704072644,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",821.0,214.0,-186.1826929592736,79900.0,40900.0,65.4389255110243,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,27.81730704072644,0.214,821.0,50900.0,16700.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Fleurieu and Kangaroo Island,Inner Regional Australia,60395.0,23.42909181223611,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1415.0,214.0,-190.5709081877639,74300.0,31600.0,73.36370898683414,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,23.42909181223611,0.214,1415.0,55200.0,15900.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Goldfields-Esperance,Very Remote Australia,58079.0,13.92930319048193,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",809.0,214.0,-200.07069680951807,83200.0,36300.0,64.52300453171577,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,13.92930319048193,0.214,809.0,53200.0,18700.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Goulburn,Inner Regional Australia,186677.0,23.99867150211328,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",4480.0,214.0,-190.00132849788676,59200.0,28000.0,66.83169197528484,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,23.99867150211328,0.214,4480.0,40800.0,14300.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Great Southern,Outer Regional Australia,67150.0,17.304542069992554,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1162.0,214.0,-196.69545793000745,70500.0,32200.0,64.91469093025604,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,17.304542069992554,0.214,1162.0,47000.0,15000.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Hume Moreland,Major Cities of Australia,278885.0,38.671853989995874,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",10785.0,214.0,-175.32814601000413,62400.0,26700.0,74.72702999300391,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,38.671853989995874,0.214,10785.0,49200.0,17700.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Hunter New England,Outer Regional Australia,1013517.0,28.53528850527421,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",28921.0,214.0,-185.4647114947258,75300.0,28800.0,77.04982595616906,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,28.53528850527421,0.214,28921.0,59500.0,19700.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Illawarra Shoalhaven,Inner Regional Australia,442449.0,22.58113364478166,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9991.0,214.0,-191.41886635521837,78400.0,36400.0,78.01126384732896,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,22.58113364478166,0.214,9991.0,62500.0,24800.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Inner East Melbourne,Major Cities of Australia,708602.0,15.296315844437355,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",10839.0,214.0,-198.70368415556263,83600.0,37300.0,74.33436047615987,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,15.296315844437355,0.214,10839.0,64900.0,21100.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Inner Gippsland,Inner Regional Australia,217382.0,26.77314589064412,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",5820.0,214.0,-187.22685410935588,63600.0,31200.0,72.61092287463748,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,26.77314589064412,0.214,5820.0,47800.0,17500.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Ipswich,Inner Regional Australia,388213.0,24.975979681257456,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9696.0,214.0,-189.02402031874252,71000.0,29700.0,74.98853875654177,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,24.975979681257456,0.214,9696.0,56900.0,17000.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Katherine,Remote Australia,11282.0,22.86828576493529,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",258.0,214.0,-191.1317142350647,165700.0,59000.0,81.31531662083222,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,22.86828576493529,0.214,258.0,140000.0,39900.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Kimberley-Pilbara,Very Remote Australia,102732.0,14.640034263909978,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1504.0,214.0,-199.35996573609003,83500.0,43200.0,59.62456086298364,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,14.640034263909978,0.214,1504.0,49400.0,18500.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2022Q4,Limestone Coast,Outer Regional Australia,69717.0,23.20811279888693,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1618.0,214.0,-190.79188720111307,64700.0,25700.0,71.9942499006845,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,23.20811279888693,0.214,1618.0,47600.0,11700.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix O Supplement 2022-23 Q2 (XLSB 122KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Appendix Q Supplement 2022-23 Q2 (XLSB 37KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
